127.0.0.1, 2023-02-10 15:13:16, POST, /admin/default/errors/Sensore_Cassetta_Lettere, HTTP/1.1, 303, 0.921316
127.0.0.1, 2023-03-17 14:26:25, GET, /admin/default/files_menu, HTTP/1.1, 303, 0.118643
127.0.0.1, 2023-03-17 14:26:25, GET, /admin/default/index, HTTP/1.1, 200, 0.149627
127.0.0.1, 2023-03-17 14:26:25, GET, /admin/default/index, HTTP/1.1, 200, 0.206448
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index, HTTP/1.1, 200, 0.238362
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index.load, HTTP/1.1, 404, 0.256314
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.243347
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/editor_sessions, HTTP/1.1, 303, 0.141609
127.0.0.1, 2023-03-17 14:26:26, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.264320
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/files_menu, HTTP/1.1, 303, 0.106714
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index, HTTP/1.1, 200, 0.172539
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index, HTTP/1.1, 200, 0.193483
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index, HTTP/1.1, 200, 0.227396
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index.load, HTTP/1.1, 404, 0.239952
127.0.0.1, 2023-03-17 14:26:26, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.237901
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.253915
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index, HTTP/1.1, 200, 0.239958
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index, HTTP/1.1, 200, 0.246905
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index, HTTP/1.1, 200, 0.238363
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index.load, HTTP/1.1, 404, 0.243377
127.0.0.1, 2023-03-17 14:26:26, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.244346
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.215420
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index, HTTP/1.1, 200, 0.239418
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index, HTTP/1.1, 200, 0.231504
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index, HTTP/1.1, 200, 0.231472
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index.load, HTTP/1.1, 404, 0.237525
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.221596
127.0.0.1, 2023-03-17 14:26:26, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.237555
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index, HTTP/1.1, 200, 0.240440
127.0.0.1, 2023-03-17 14:26:26, GET, /admin/default/index, HTTP/1.1, 200, 0.237363
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index, HTTP/1.1, 200, 0.237361
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index.load, HTTP/1.1, 404, 0.231332
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.238317
127.0.0.1, 2023-03-17 14:26:27, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.236326
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index, HTTP/1.1, 200, 0.234435
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index, HTTP/1.1, 200, 0.241437
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index, HTTP/1.1, 200, 0.230474
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index.load, HTTP/1.1, 404, 0.237396
127.0.0.1, 2023-03-17 14:26:27, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.232411
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.240417
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index, HTTP/1.1, 200, 0.225397
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index, HTTP/1.1, 200, 0.233373
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index, HTTP/1.1, 200, 0.232375
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index.load, HTTP/1.1, 404, 0.240358
127.0.0.1, 2023-03-17 14:26:27, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.229358
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.235370
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index, HTTP/1.1, 200, 0.221395
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index, HTTP/1.1, 200, 0.237337
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index, HTTP/1.1, 200, 0.231381
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index.load, HTTP/1.1, 404, 0.239360
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.230412
127.0.0.1, 2023-03-17 14:26:27, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.239360
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index, HTTP/1.1, 200, 0.239359
127.0.0.1, 2023-03-17 14:26:27, GET, /admin/default/index, HTTP/1.1, 200, 0.235402
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index, HTTP/1.1, 200, 0.229388
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index.load, HTTP/1.1, 404, 0.236366
127.0.0.1, 2023-03-17 14:26:28, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.232378
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.235399
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index, HTTP/1.1, 200, 0.239389
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index, HTTP/1.1, 200, 0.232406
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index, HTTP/1.1, 200, 0.242327
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index.load, HTTP/1.1, 404, 0.242352
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.236395
127.0.0.1, 2023-03-17 14:26:28, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.244346
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index, HTTP/1.1, 200, 0.230412
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index, HTTP/1.1, 200, 0.241383
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index, HTTP/1.1, 200, 0.237337
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index.load, HTTP/1.1, 404, 0.238335
127.0.0.1, 2023-03-17 14:26:28, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.236367
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.238363
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index, HTTP/1.1, 200, 0.241326
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index, HTTP/1.1, 200, 0.236367
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index, HTTP/1.1, 200, 0.235399
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index.load, HTTP/1.1, 404, 0.237394
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.229410
127.0.0.1, 2023-03-17 14:26:28, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.239385
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index, HTTP/1.1, 200, 0.224430
127.0.0.1, 2023-03-17 14:26:28, GET, /admin/default/index, HTTP/1.1, 200, 0.251300
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/index, HTTP/1.1, 200, 0.245314
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/index.load, HTTP/1.1, 404, 0.249337
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.248362
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/editor_sessions, HTTP/1.1, 303, 0.154558
127.0.0.1, 2023-03-17 14:26:29, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.258295
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/files_menu, HTTP/1.1, 303, 0.107687
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/index, HTTP/1.1, 200, 0.107713
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/index, HTTP/1.1, 200, 0.194508
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/index, HTTP/1.1, 200, 0.228362
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/index.load, HTTP/1.1, 404, 0.244375
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.252325
127.0.0.1, 2023-03-17 14:26:29, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.206448
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/editor_sessions, HTTP/1.1, 303, 0.249333
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/files_menu, HTTP/1.1, 303, 0.132616
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/index, HTTP/1.1, 200, 0.141621
127.0.0.1, 2023-03-17 14:26:29, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.193482
127.0.0.1, 2023-03-17 14:26:29, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.093742
127.0.0.1, 2023-03-17 14:26:29, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.246308
127.0.0.1, 2023-03-17 14:26:29, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.285240
127.0.0.1, 2023-03-17 14:26:29, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.347047
127.0.0.1, 2023-03-17 14:26:29, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.292218
127.0.0.1, 2023-03-17 14:27:04, GET, /admin/default/edit/scl/models/db.py, HTTP/1.1, 303, 0.045877
127.0.0.1, 2023-03-17 14:27:05, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.088762
127.0.0.1, 2023-03-17 14:27:05, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.105746
127.0.0.1, 2023-03-17 14:27:05, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.114691
127.0.0.1, 2023-03-17 14:27:05, GET, /admin/default/index, HTTP/1.1, 200, 0.097829
127.0.0.1, 2023-03-17 14:27:05, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.172628
127.0.0.1, 2023-03-17 14:27:05, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.242452
127.0.0.1, 2023-03-17 14:27:05, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.123670
127.0.0.1, 2023-03-17 14:28:12, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.043883
127.0.0.1, 2023-03-17 14:28:12, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.093749
127.0.0.1, 2023-03-17 14:28:12, GET, /scl/, HTTP/1.1, 200, 0.122704
127.0.0.1, 2023-03-17 14:28:12, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.207474
127.0.0.1, 2023-03-17 14:28:12, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.127687
127.0.0.1, 2023-03-17 14:28:13, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.081781
127.0.0.1, 2023-03-17 14:28:13, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.056847
127.0.0.1, 2023-03-17 14:28:13, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.109707
127.0.0.1, 2023-03-17 14:28:13, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.103722
127.0.0.1, 2023-03-17 14:28:13, GET, /admin/default/index, HTTP/1.1, 200, 0.125664
127.0.0.1, 2023-03-17 14:28:13, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.114693
127.0.0.1, 2023-03-17 14:28:13, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.107741
127.0.0.1, 2023-03-17 14:28:13, GET, /admin/default/editor_sessions, HTTP/1.1, 303, 0.080066
127.0.0.1, 2023-03-17 14:28:13, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.231381
127.0.0.1, 2023-03-17 14:28:13, GET, /favicon.ico, HTTP/1.1, 400, 0.000993
127.0.0.1, 2023-03-17 14:28:13, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.079070
127.0.0.1, 2023-03-17 14:28:13, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.113155
127.0.0.1, 2023-03-17 14:28:13, GET, /admin/default/todolist.load, HTTP/1.1, 303, 0.099850
127.0.0.1, 2023-03-17 14:28:13, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.312567
127.0.0.1, 2023-03-17 14:28:13, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.377383
127.0.0.1, 2023-03-17 14:28:13, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.436222
127.0.0.1, 2023-03-17 14:28:13, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.517978
127.0.0.1, 2023-03-17 14:28:13, GET, /scl/appadmin/hooks, HTTP/1.1, 303, 0.495088
127.0.0.1, 2023-03-17 14:28:13, GET, /scl/images/banner.jpg, HTTP/1.1, 404, 0.520729
127.0.0.1, 2023-03-17 14:29:15, GET, /scl/, HTTP/1.1, 200, 0.100954
127.0.0.1, 2023-03-17 14:29:16, GET, /admin/default/index, HTTP/1.1, 200, 0.044855
127.0.0.1, 2023-03-17 14:29:16, GET, /favicon.ico, HTTP/1.1, 400, 0.001025
127.0.0.1, 2023-03-17 14:29:22, GET, /scl/default/user/register, HTTP/1.1, 200, 0.121339
127.0.0.1, 2023-03-17 14:31:37, POST, /scl/default/user/register, HTTP/1.1, 303, 125.144355
127.0.0.1, 2023-03-17 14:31:37, GET, /scl/default/index, HTTP/1.1, 200, 0.112278
127.0.0.1, 2023-03-17 14:32:40, GET, /scl/default/index, HTTP/1.1, 200, 1.087006
127.0.0.1, 2023-03-17 14:32:40, GET, /scl/images/banner.jpg, HTTP/1.1, 404, 0.006991
127.0.0.1, 2023-03-17 14:32:43, GET, /scl/default/index, HTTP/1.1, 200, 0.009972
127.0.0.1, 2023-03-17 14:33:19, GET, /admin, HTTP/1.1, 200, 0.290778
127.0.0.1, 2023-03-17 14:33:19, GET, /favicon.ico, HTTP/1.1, 400, 0.001025
127.0.0.1, 2023-03-17 14:33:23, POST, /admin/default/index, HTTP/1.1, 303, 0.011361
127.0.0.1, 2023-03-17 14:33:23, GET, /admin/default/site, HTTP/1.1, 200, 0.047962
127.0.0.1, 2023-03-17 14:33:23, POST, /admin/default/check_version, HTTP/1.1, 200, 0.091646
127.0.0.1, 2023-03-17 14:33:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-03-17 14:33:25, GET, /admin/default/about/scl, HTTP/1.1, 200, 0.043405
127.0.0.1, 2023-03-17 14:33:25, GET, /admin/static/_2.23.1/js/jquery.flot.resize.js, HTTP/1.1, 200, 0.010282
127.0.0.1, 2023-03-17 14:33:25, GET, /admin/static/_2.23.1/js/jquery.flot.js, HTTP/1.1, 200, 0.019783
127.0.0.1, 2023-03-17 14:33:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-03-17 14:33:27, GET, /admin/default/site, HTTP/1.1, 200, 0.022552
127.0.0.1, 2023-03-17 14:33:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-03-17 14:33:29, GET, /admin/default/design/scl, HTTP/1.1, 200, 0.161661
127.0.0.1, 2023-03-17 14:33:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-03-17 14:33:30, GET, /admin/default/edit/scl/models/db.py, HTTP/1.1, 200, 0.058231
127.0.0.1, 2023-03-17 14:33:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-03-17 14:33:31, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.053841
127.0.0.1, 2023-03-17 14:33:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.079789
127.0.0.1, 2023-03-17 14:33:31, GET, /admin/default/edit/scl/models/db.py, HTTP/1.1, 200, 0.114700
127.0.0.1, 2023-03-17 14:33:31, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.157234
127.0.0.1, 2023-03-17 14:33:31, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.038865
127.0.0.1, 2023-03-17 14:33:31, GET, /scl/appadmin/hooks, HTTP/1.1, 200, 0.223893
127.0.0.1, 2023-03-17 14:33:41, GET, /admin/default/design/scl, HTTP/1.1, 200, 0.049911
127.0.0.1, 2023-03-17 14:33:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-03-17 14:33:46, GET, /admin/default/edit/scl/private/appconfig.ini, HTTP/1.1, 200, 0.020764
127.0.0.1, 2023-03-17 14:33:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-03-17 14:33:46, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.049865
127.0.0.1, 2023-03-17 14:33:46, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.118710
127.0.0.1, 2023-03-17 14:33:46, GET, /admin/default/edit/scl/private/appconfig.ini, HTTP/1.1, 200, 0.135313
127.0.0.1, 2023-03-17 14:33:46, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.145813
127.0.0.1, 2023-03-17 14:33:46, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.574940
127.0.0.1, 2023-03-17 14:33:47, GET, /scl/appadmin/hooks, HTTP/1.1, 200, 0.901304
127.0.0.1, 2023-03-17 14:33:54, GET, /admin/default/design/scl, HTTP/1.1, 200, 0.056847
127.0.0.1, 2023-03-17 14:33:55, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-03-17 14:33:57, GET, /scl/appadmin/index, HTTP/1.1, 200, 0.173835
127.0.0.1, 2023-03-17 14:33:58, GET, /scl/appadmin/hooks, HTTP/1.1, 200, 0.822020
127.0.0.1, 2023-03-17 14:33:58, GET, /scl/appadmin/select/db, HTTP/1.1, 200, 0.195806
127.0.0.1, 2023-03-17 14:34:27, GET, /scl/default/user/register, HTTP/1.1, 200, 0.134857
127.0.0.1, 2023-03-17 14:34:30, GET, /scl/default/user/login, HTTP/1.1, 200, 0.121268
127.0.0.1, 2023-03-17 14:34:36, POST, /scl/default/user/login, HTTP/1.1, 200, 0.169529
127.0.0.1, 2023-03-17 14:34:45, POST, /scl/default/user/login, HTTP/1.1, 200, 0.128969
127.0.0.1, 2023-03-17 14:34:48, GET, /scl/default/user/register, HTTP/1.1, 200, 0.127632
127.0.0.1, 2023-03-17 14:35:17, POST, /scl/default/user/register, HTTP/1.1, 303, 0.125754
127.0.0.1, 2023-03-17 14:35:17, GET, /scl/default/index, HTTP/1.1, 200, 0.099055
127.0.0.1, 2023-03-17 14:35:25, GET, /scl/default/user/login, HTTP/1.1, 200, 0.119694
127.0.0.1, 2023-03-17 14:35:27, GET, /scl/appadmin/select/db, HTTP/1.1, 200, 0.185053
127.0.0.1, 2023-03-17 14:35:37, POST, /scl/default/user/login, HTTP/1.1, 200, 0.135465
127.0.0.1, 2023-03-17 14:37:45, GET, /scl/appadmin/select/db, HTTP/1.1, 200, 0.517756
127.0.0.1, 2023-03-17 14:37:51, GET, /scl/default/user/register, HTTP/1.1, 200, 0.145553
127.0.0.1, 2023-03-17 14:38:06, POST, /scl/default/user/register, HTTP/1.1, 303, 0.128274
127.0.0.1, 2023-03-17 14:38:06, GET, /scl/default/index, HTTP/1.1, 200, 0.099162
127.0.0.1, 2023-03-17 14:38:14, GET, /scl/appadmin/select/db, HTTP/1.1, 200, 0.179424
127.0.0.1, 2023-03-17 14:38:18, GET, /scl/default/user/login, HTTP/1.1, 200, 0.118617
127.0.0.1, 2023-03-17 14:38:22, POST, /scl/default/user/login, HTTP/1.1, 200, 0.131346
127.0.0.1, 2023-03-17 14:43:01, GET, /scl/appadmin/select/db, HTTP/1.1, 200, 0.451513
127.0.0.1, 2023-03-17 14:43:18, GET, /scl/default/user/register, HTTP/1.1, 200, 0.130615
127.0.0.1, 2023-03-17 14:43:23, POST, /scl/default/user/register, HTTP/1.1, 303, 0.132339
127.0.0.1, 2023-03-17 14:43:23, GET, /scl/default/index, HTTP/1.1, 200, 0.099927
127.0.0.1, 2023-03-17 14:43:27, GET, /scl/appadmin/select/db, HTTP/1.1, 200, 0.179273
127.0.0.1, 2023-03-17 14:43:31, GET, /scl/default/user/login, HTTP/1.1, 200, 0.121216
127.0.0.1, 2023-03-17 14:43:36, POST, /scl/default/user/login, HTTP/1.1, 200, 0.130123
127.0.0.1, 2023-03-17 14:43:56, POST, /scl/default/user/login, HTTP/1.1, 200, 0.131253
127.0.0.1, 2023-03-17 14:44:00, POST, /scl/default/user/login, HTTP/1.1, 200, 0.130242
127.0.0.1, 2023-03-17 14:44:14, POST, /scl/default/user/login, HTTP/1.1, 200, 0.132625
127.0.0.1, 2023-03-17 14:44:18, POST, /scl/default/user/login, HTTP/1.1, 200, 0.129635
127.0.0.1, 2023-03-17 14:44:23, GET, /scl/default/user/register, HTTP/1.1, 200, 0.123719
127.0.0.1, 2023-03-17 14:44:28, POST, /scl/default/user/register, HTTP/1.1, 303, 0.151489
127.0.0.1, 2023-03-17 14:44:28, GET, /scl/default/index, HTTP/1.1, 200, 0.099698
127.0.0.1, 2023-03-17 15:07:50, GET, /scl/default/index, HTTP/1.1, 200, 0.112992
127.0.0.1, 2023-03-17 15:07:50, GET, /scl/images/banner.jpg, HTTP/1.1, 404, 0.077111
127.0.0.1, 2023-03-17 15:07:52, GET, /scl/default/user/logout, HTTP/1.1, 303, 0.118786
127.0.0.1, 2023-03-17 15:07:53, GET, /scl/default/index, HTTP/1.1, 200, 0.100599
127.0.0.1, 2023-03-17 15:07:55, GET, /scl/default/user/retrieve_password, HTTP/1.1, 200, 0.114358
127.0.0.1, 2023-03-17 15:07:57, POST, /scl/default/user/retrieve_password, HTTP/1.1, 303, 0.118487
127.0.0.1, 2023-03-17 15:07:57, GET, /scl/default/user/login, HTTP/1.1, 200, 0.116506
127.0.0.1, 2023-03-17 15:11:34, POST, /scl/default/user/login, HTTP/1.1, 303, 0.150719
127.0.0.1, 2023-03-17 15:11:34, GET, /scl/default/index, HTTP/1.1, 200, 0.100161
127.0.0.1, 2023-03-17 15:13:41, GET, /scl/default/user/logout, HTTP/1.1, 303, 0.154593
127.0.0.1, 2023-03-17 15:13:41, GET, /scl/default/index, HTTP/1.1, 200, 0.099645
127.0.0.1, 2023-03-17 15:13:57, GET, /scl/default/user/register, HTTP/1.1, 200, 0.122555
127.0.0.1, 2023-03-17 15:14:03, POST, /scl/default/user/register, HTTP/1.1, 200, 0.139386
127.0.0.1, 2023-03-17 15:14:11, GET, /scl/appadmin/select/db, HTTP/1.1, 200, 0.185861
127.0.0.1, 2023-03-17 15:14:25, GET, /scl/default/user/register, HTTP/1.1, 200, 0.131578
127.0.0.1, 2023-03-17 15:14:31, GET, /scl/default/user/login, HTTP/1.1, 200, 0.119880
127.0.0.1, 2023-03-17 15:14:36, POST, /scl/default/user/login, HTTP/1.1, 303, 0.143648
127.0.0.1, 2023-03-17 15:14:36, GET, /scl/default/index, HTTP/1.1, 200, 0.100682
127.0.0.1, 2023-03-17 15:14:39, GET, /scl/default/user/logout, HTTP/1.1, 303, 0.123322
127.0.0.1, 2023-03-17 15:14:39, GET, /scl/default/index, HTTP/1.1, 200, 0.100169
127.0.0.1, 2023-03-17 15:14:44, GET, /scl/default/user/login, HTTP/1.1, 200, 0.119850
127.0.0.1, 2023-03-17 15:14:50, POST, /scl/default/user/login, HTTP/1.1, 200, 0.136497
127.0.0.1, 2023-03-17 15:14:55, POST, /scl/default/user/login, HTTP/1.1, 200, 0.133356
127.0.0.1, 2023-03-17 15:15:04, POST, /scl/default/user/login, HTTP/1.1, 200, 0.131517
127.0.0.1, 2023-03-17 15:15:10, POST, /scl/default/user/login, HTTP/1.1, 200, 0.130738
127.0.0.1, 2023-03-17 15:15:49, GET, /scl/appadmin/select/db, HTTP/1.1, 200, 0.490179
127.0.0.1, 2023-03-17 15:16:16, GET, /scl/default/user/register, HTTP/1.1, 200, 0.156240
127.0.0.1, 2023-03-17 15:16:27, POST, /scl/default/user/register, HTTP/1.1, 303, 0.158793
127.0.0.1, 2023-03-17 15:16:27, GET, /scl/default/index, HTTP/1.1, 200, 0.099852
127.0.0.1, 2023-03-17 15:16:40, GET, /scl/default/user/logout, HTTP/1.1, 303, 0.131773
127.0.0.1, 2023-03-17 15:16:40, GET, /scl/default/index, HTTP/1.1, 200, 0.099780
127.0.0.1, 2023-03-17 15:16:42, GET, /scl/default/user/login, HTTP/1.1, 200, 0.117430
127.0.0.1, 2023-03-17 15:16:46, POST, /scl/default/user/login, HTTP/1.1, 303, 0.153332
127.0.0.1, 2023-03-17 15:16:46, GET, /scl/default/index, HTTP/1.1, 200, 0.101897
127.0.0.1, 2023-03-17 15:16:48, GET, /scl/default/user/logout, HTTP/1.1, 303, 0.128014
127.0.0.1, 2023-03-17 15:16:48, GET, /scl/default/index, HTTP/1.1, 200, 0.099098
127.0.0.1, 2023-03-17 15:16:50, GET, /scl/default/user/register, HTTP/1.1, 200, 0.122669
127.0.0.1, 2023-03-17 15:16:57, POST, /scl/default/user/register, HTTP/1.1, 303, 0.160549
127.0.0.1, 2023-03-17 15:16:57, GET, /scl/default/index, HTTP/1.1, 200, 0.099695
127.0.0.1, 2023-03-17 15:16:59, GET, /scl/default/user/logout, HTTP/1.1, 303, 0.127366
127.0.0.1, 2023-03-17 15:16:59, GET, /scl/default/index, HTTP/1.1, 200, 0.097052
127.0.0.1, 2023-03-17 15:17:02, GET, /scl/default/user/login, HTTP/1.1, 200, 0.117653
127.0.0.1, 2023-03-17 15:17:06, POST, /scl/default/user/login, HTTP/1.1, 303, 0.146569
127.0.0.1, 2023-03-17 15:17:06, GET, /scl/default/index, HTTP/1.1, 200, 0.099420
127.0.0.1, 2023-03-17 15:17:09, GET, /scl/default/user/logout, HTTP/1.1, 303, 0.124113
127.0.0.1, 2023-03-17 15:17:09, GET, /scl/default/index, HTTP/1.1, 200, 0.098967
127.0.0.1, 2023-03-17 15:17:27, GET, /scl/default/user/login, HTTP/1.1, 200, 0.119317
127.0.0.1, 2023-03-17 15:17:30, POST, /scl/default/user/login, HTTP/1.1, 303, 0.154337
127.0.0.1, 2023-03-17 15:17:30, GET, /scl/default/index, HTTP/1.1, 200, 0.100343
127.0.0.1, 2023-03-17 15:17:32, GET, /scl/default/user/logout, HTTP/1.1, 303, 0.136805
127.0.0.1, 2023-03-17 15:17:32, GET, /scl/default/index, HTTP/1.1, 200, 0.097430
127.0.0.1, 2023-03-17 15:17:34, GET, /scl/default/user/login, HTTP/1.1, 200, 0.118634
127.0.0.1, 2023-03-17 15:17:37, POST, /scl/default/user/login, HTTP/1.1, 303, 0.149596
